d2.5_l10,,d3_l10,,d3.5_l10,,d4_l10,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB)
13204.10156,89.845,13204.10156,87.836,13204.10156,88.719,13204.10156,85.486
13204.46777,89.844,13204.46777,87.842,13204.46777,88.719,13204.46777,85.49
13204.83398,89.843,13204.83398,87.847,13204.83398,88.719,13204.83398,85.494
13205.2002,89.841,13205.2002,87.852,13205.2002,88.719,13205.2002,85.497
13205.56641,89.84,13205.56641,87.858,13205.56641,88.719,13205.56641,85.501
13205.93262,89.838,13205.93262,87.863,13205.93262,88.719,13205.93262,85.505
13206.29883,89.837,13206.29883,87.868,13206.29883,88.719,13206.29883,85.509
13206.66504,89.835,13206.66504,87.874,13206.66504,88.719,13206.66504,85.513
13207.03125,89.834,13207.03125,87.879,13207.03125,88.719,13207.03125,85.517
13207.39746,89.832,13207.39746,87.884,13207.39746,88.719,13207.39746,85.52
13207.76367,89.831,13207.76367,87.89,13207.76367,88.719,13207.76367,85.524
13208.12988,89.829,13208.12988,87.895,13208.12988,88.719,13208.12988,85.528
13208.49609,89.828,13208.49609,87.9,13208.49609,88.719,13208.49609,85.532
13208.86231,89.826,13208.86231,87.905,13208.86231,88.719,13208.86231,85.536
13209.22852,89.825,13209.22852,87.911,13209.22852,88.719,13209.22852,85.539
13209.59473,89.823,13209.59473,87.916,13209.59473,88.719,13209.59473,85.543
13209.96094,89.822,13209.96094,87.921,13209.96094,88.718,13209.96094,85.547
13210.32715,89.82,13210.32715,87.926,13210.32715,88.718,13210.32715,85.551
13210.69336,89.819,13210.69336,87.932,13210.69336,88.718,13210.69336,85.555
13211.05957,89.817,13211.05957,87.937,13211.05957,88.718,13211.05957,85.558
13211.42578,89.816,13211.42578,87.942,13211.42578,88.718,13211.42578,85.562
13211.79199,89.814,13211.79199,87.947,13211.79199,88.718,13211.79199,85.566
13212.1582,89.813,13212.1582,87.953,13212.1582,88.718,13212.1582,85.57
13212.52441,89.811,13212.52441,87.958,13212.52441,88.717,13212.52441,85.573
13212.89063,89.81,13212.89063,87.963,13212.89063,88.717,13212.89063,85.577
13213.25684,89.808,13213.25684,87.968,13213.25684,88.717,13213.25684,85.581
13213.62305,89.806,13213.62305,87.974,13213.62305,88.717,13213.62305,85.585
13213.98926,89.805,13213.98926,87.979,13213.98926,88.717,13213.98926,85.588
13214.35547,89.803,13214.35547,87.984,13214.35547,88.717,13214.35547,85.592
13214.72168,89.802,13214.72168,87.989,13214.72168,88.716,13214.72168,85.596
13215.08789,89.8,13215.08789,87.994,13215.08789,88.716,13215.08789,85.6
13215.4541,89.798,13215.4541,87.999,13215.4541,88.716,13215.4541,85.603
13215.82031,89.797,13215.82031,88.005,13215.82031,88.716,13215.82031,85.607
13216.18652,89.795,13216.18652,88.01,13216.18652,88.715,13216.18652,85.611
13216.55273,89.793,13216.55273,88.015,13216.55273,88.715,13216.55273,85.614
13216.91895,89.792,13216.91895,88.02,13216.91895,88.715,13216.91895,85.618
13217.28516,89.79,13217.28516,88.025,13217.28516,88.715,13217.28516,85.622
13217.65137,89.789,13217.65137,88.03,13217.65137,88.714,13217.65137,85.625
13218.01758,89.787,13218.01758,88.036,13218.01758,88.714,13218.01758,85.629
13218.38379,89.785,13218.38379,88.041,13218.38379,88.714,13218.38379,85.633
13218.75,89.784,13218.75,88.046,13218.75,88.713,13218.75,85.636
13219.11621,89.782,13219.11621,88.051,13219.11621,88.713,13219.11621,85.64
13219.48242,89.78,13219.48242,88.056,13219.48242,88.713,13219.48242,85.644
13219.84863,89.779,13219.84863,88.061,13219.84863,88.712,13219.84863,85.647
13220.21484,89.777,13220.21484,88.066,13220.21484,88.712,13220.21484,85.651
13220.58106,89.775,13220.58106,88.071,13220.58106,88.712,13220.58106,85.655
13220.94727,89.773,13220.94727,88.077,13220.94727,88.711,13220.94727,85.658
13221.31348,89.772,13221.31348,88.082,13221.31348,88.711,13221.31348,85.662
13221.67969,89.77,13221.67969,88.087,13221.67969,88.711,13221.67969,85.666
13222.0459,89.768,13222.0459,88.092,13222.0459,88.71,13222.0459,85.669
13222.41211,89.767,13222.41211,88.097,13222.41211,88.71,13222.41211,85.673
13222.77832,89.765,13222.77832,88.102,13222.77832,88.71,13222.77832,85.676
13223.14453,89.763,13223.14453,88.107,13223.14453,88.709,13223.14453,85.68
13223.51074,89.761,13223.51074,88.112,13223.51074,88.709,13223.51074,85.684
13223.87695,89.76,13223.87695,88.117,13223.87695,88.708,13223.87695,85.687
13224.24316,89.758,13224.24316,88.122,13224.24316,88.708,13224.24316,85.691
13224.60938,89.756,13224.60938,88.127,13224.60938,88.707,13224.60938,85.694
13224.97559,89.754,13224.97559,88.132,13224.97559,88.707,13224.97559,85.698
13225.3418,89.752,13225.3418,88.137,13225.3418,88.707,13225.3418,85.702
13225.70801,89.751,13225.70801,88.142,13225.70801,88.706,13225.70801,85.705
13226.07422,89.749,13226.07422,88.147,13226.07422,88.706,13226.07422,85.709
13226.44043,89.747,13226.44043,88.152,13226.44043,88.705,13226.44043,85.712
13226.80664,89.745,13226.80664,88.157,13226.80664,88.705,13226.80664,85.716
13227.17285,89.743,13227.17285,88.162,13227.17285,88.704,13227.17285,85.719
13227.53906,89.742,13227.53906,88.167,13227.53906,88.704,13227.53906,85.723
13227.90527,89.74,13227.90527,88.172,13227.90527,88.703,13227.90527,85.726
13228.27148,89.738,13228.27148,88.177,13228.27148,88.703,13228.27148,85.73
13228.6377,89.736,13228.6377,88.182,13228.6377,88.702,13228.6377,85.734
13229.00391,89.734,13229.00391,88.187,13229.00391,88.702,13229.00391,85.737
13229.37012,89.732,13229.37012,88.192,13229.37012,88.701,13229.37012,85.741
13229.73633,89.731,13229.73633,88.197,13229.73633,88.701,13229.73633,85.744
13230.10254,89.729,13230.10254,88.202,13230.10254,88.7,13230.10254,85.748
13230.46875,89.727,13230.46875,88.207,13230.46875,88.699,13230.46875,85.751
13230.83496,89.725,13230.83496,88.212,13230.83496,88.699,13230.83496,85.755
13231.20117,89.723,13231.20117,88.217,13231.20117,88.698,13231.20117,85.758
13231.56738,89.721,13231.56738,88.222,13231.56738,88.698,13231.56738,85.762
13231.93359,89.719,13231.93359,88.227,13231.93359,88.697,13231.93359,85.765
13232.29981,89.717,13232.29981,88.232,13232.29981,88.696,13232.29981,85.769
13232.66602,89.716,13232.66602,88.237,13232.66602,88.696,13232.66602,85.772
13233.03223,89.714,13233.03223,88.242,13233.03223,88.695,13233.03223,85.775
13233.39844,89.712,13233.39844,88.247,13233.39844,88.695,13233.39844,85.779
13233.76465,89.71,13233.76465,88.252,13233.76465,88.694,13233.76465,85.782
13234.13086,89.708,13234.13086,88.256,13234.13086,88.693,13234.13086,85.786
13234.49707,89.706,13234.49707,88.261,13234.49707,88.693,13234.49707,85.789
13234.86328,89.704,13234.86328,88.266,13234.86328,88.692,13234.86328,85.793
13235.22949,89.702,13235.22949,88.271,13235.22949,88.691,13235.22949,85.796
13235.5957,89.7,13235.5957,88.276,13235.5957,88.691,13235.5957,85.8
13235.96191,89.698,13235.96191,88.281,13235.96191,88.69,13235.96191,85.803
13236.32813,89.696,13236.32813,88.286,13236.32813,88.689,13236.32813,85.806
13236.69434,89.694,13236.69434,88.291,13236.69434,88.689,13236.69434,85.81
13237.06055,89.692,13237.06055,88.295,13237.06055,88.688,13237.06055,85.813
13237.42676,89.69,13237.42676,88.3,13237.42676,88.687,13237.42676,85.817
13237.79297,89.688,13237.79297,88.305,13237.79297,88.686,13237.79297,85.82
13238.15918,89.686,13238.15918,88.31,13238.15918,88.686,13238.15918,85.823
13238.52539,89.684,13238.52539,88.315,13238.52539,88.685,13238.52539,85.827
13238.8916,89.682,13238.8916,88.319,13238.8916,88.684,13238.8916,85.83
13239.25781,89.68,13239.25781,88.324,13239.25781,88.683,13239.25781,85.834
13239.62402,89.678,13239.62402,88.329,13239.62402,88.683,13239.62402,85.837
13239.99023,89.676,13239.99023,88.334,13239.99023,88.682,13239.99023,85.84
13240.35645,89.674,13240.35645,88.339,13240.35645,88.681,13240.35645,85.844
13240.72266,89.672,13240.72266,88.343,13240.72266,88.68,13240.72266,85.847
13241.08887,89.67,13241.08887,88.348,13241.08887,88.68,13241.08887,85.85
13241.45508,89.668,13241.45508,88.353,13241.45508,88.679,13241.45508,85.854
13241.82129,89.666,13241.82129,88.358,13241.82129,88.678,13241.82129,85.857
13242.1875,89.664,13242.1875,88.363,13242.1875,88.677,13242.1875,85.86
13242.55371,89.662,13242.55371,88.367,13242.55371,88.676,13242.55371,85.864
13242.91992,89.66,13242.91992,88.372,13242.91992,88.675,13242.91992,85.867
13243.28613,89.658,13243.28613,88.377,13243.28613,88.675,13243.28613,85.87
13243.65234,89.656,13243.65234,88.381,13243.65234,88.674,13243.65234,85.874
13244.01856,89.654,13244.01856,88.386,13244.01856,88.673,13244.01856,85.877
13244.38477,89.652,13244.38477,88.391,13244.38477,88.672,13244.38477,85.88
13244.75098,89.65,13244.75098,88.396,13244.75098,88.671,13244.75098,85.883
13245.11719,89.647,13245.11719,88.4,13245.11719,88.67,13245.11719,85.887
13245.4834,89.645,13245.4834,88.405,13245.4834,88.669,13245.4834,85.89
13245.84961,89.643,13245.84961,88.41,13245.84961,88.669,13245.84961,85.893
13246.21582,89.641,13246.21582,88.414,13246.21582,88.668,13246.21582,85.897
13246.58203,89.639,13246.58203,88.419,13246.58203,88.667,13246.58203,85.9
13246.94824,89.637,13246.94824,88.424,13246.94824,88.666,13246.94824,85.903
13247.31445,89.635,13247.31445,88.428,13247.31445,88.665,13247.31445,85.906
13247.68066,89.633,13247.68066,88.433,13247.68066,88.664,13247.68066,85.91
13248.04688,89.631,13248.04688,88.438,13248.04688,88.663,13248.04688,85.913
13248.41309,89.628,13248.41309,88.442,13248.41309,88.662,13248.41309,85.916
13248.7793,89.626,13248.7793,88.447,13248.7793,88.661,13248.7793,85.919
13249.14551,89.624,13249.14551,88.452,13249.14551,88.66,13249.14551,85.922
13249.51172,89.622,13249.51172,88.456,13249.51172,88.659,13249.51172,85.926
13249.87793,89.62,13249.87793,88.461,13249.87793,88.658,13249.87793,85.929
13250.24414,89.618,13250.24414,88.465,13250.24414,88.657,13250.24414,85.932
13250.61035,89.615,13250.61035,88.47,13250.61035,88.656,13250.61035,85.935
13250.97656,89.613,13250.97656,88.475,13250.97656,88.655,13250.97656,85.938
13251.34277,89.611,13251.34277,88.479,13251.34277,88.654,13251.34277,85.942
13251.70898,89.609,13251.70898,88.484,13251.70898,88.653,13251.70898,85.945
13252.0752,89.607,13252.0752,88.488,13252.0752,88.652,13252.0752,85.948
13252.44141,89.604,13252.44141,88.493,13252.44141,88.651,13252.44141,85.951
13252.80762,89.602,13252.80762,88.498,13252.80762,88.65,13252.80762,85.954
13253.17383,89.6,13253.17383,88.502,13253.17383,88.649,13253.17383,85.957
13253.54004,89.598,13253.54004,88.507,13253.54004,88.648,13253.54004,85.961
13253.90625,89.595,13253.90625,88.511,13253.90625,88.647,13253.90625,85.964
13254.27246,89.593,13254.27246,88.516,13254.27246,88.646,13254.27246,85.967
13254.63867,89.591,13254.63867,88.52,13254.63867,88.645,13254.63867,85.97
13255.00488,89.589,13255.00488,88.525,13255.00488,88.644,13255.00488,85.973
13255.37109,89.586,13255.37109,88.529,13255.37109,88.643,13255.37109,85.976
13255.73731,89.584,13255.73731,88.534,13255.73731,88.641,13255.73731,85.979
13256.10352,89.582,13256.10352,88.538,13256.10352,88.64,13256.10352,85.982
13256.46973,89.58,13256.46973,88.543,13256.46973,88.639,13256.46973,85.986
13256.83594,89.577,13256.83594,88.547,13256.83594,88.638,13256.83594,85.989
13257.20215,89.575,13257.20215,88.552,13257.20215,88.637,13257.20215,85.992
13257.56836,89.573,13257.56836,88.556,13257.56836,88.636,13257.56836,85.995
13257.93457,89.571,13257.93457,88.561,13257.93457,88.635,13257.93457,85.998
13258.30078,89.568,13258.30078,88.565,13258.30078,88.633,13258.30078,86.001
13258.66699,89.566,13258.66699,88.57,13258.66699,88.632,13258.66699,86.004
13259.0332,89.564,13259.0332,88.574,13259.0332,88.631,13259.0332,86.007
13259.39941,89.561,13259.39941,88.578,13259.39941,88.63,13259.39941,86.01
13259.76563,89.559,13259.76563,88.583,13259.76563,88.629,13259.76563,86.013
13260.13184,89.557,13260.13184,88.587,13260.13184,88.628,13260.13184,86.016
13260.49805,89.554,13260.49805,88.592,13260.49805,88.626,13260.49805,86.019
13260.86426,89.552,13260.86426,88.596,13260.86426,88.625,13260.86426,86.022
13261.23047,89.55,13261.23047,88.601,13261.23047,88.624,13261.23047,86.025
13261.59668,89.547,13261.59668,88.605,13261.59668,88.623,13261.59668,86.028
13261.96289,89.545,13261.96289,88.609,13261.96289,88.621,13261.96289,86.031
13262.3291,89.543,13262.3291,88.614,13262.3291,88.62,13262.3291,86.034
13262.69531,89.54,13262.69531,88.618,13262.69531,88.619,13262.69531,86.037
13263.06152,89.538,13263.06152,88.622,13263.06152,88.618,13263.06152,86.04
13263.42773,89.536,13263.42773,88.627,13263.42773,88.616,13263.42773,86.043
13263.79395,89.533,13263.79395,88.631,13263.79395,88.615,13263.79395,86.046
13264.16016,89.531,13264.16016,88.635,13264.16016,88.614,13264.16016,86.049
13264.52637,89.528,13264.52637,88.64,13264.52637,88.613,13264.52637,86.052
13264.89258,89.526,13264.89258,88.644,13264.89258,88.611,13264.89258,86.055
13265.25879,89.524,13265.25879,88.648,13265.25879,88.61,13265.25879,86.058
13265.625,89.521,13265.625,88.653,13265.625,88.609,13265.625,86.061
13265.99121,89.519,13265.99121,88.657,13265.99121,88.607,13265.99121,86.064
13266.35742,89.516,13266.35742,88.661,13266.35742,88.606,13266.35742,86.067
13266.72363,89.514,13266.72363,88.666,13266.72363,88.605,13266.72363,86.07
13267.08984,89.512,13267.08984,88.67,13267.08984,88.603,13267.08984,86.073
13267.45606,89.509,13267.45606,88.674,13267.45606,88.602,13267.45606,86.076
13267.82227,89.507,13267.82227,88.679,13267.82227,88.601,13267.82227,86.079
13268.18848,89.504,13268.18848,88.683,13268.18848,88.599,13268.18848,86.082
13268.55469,89.502,13268.55469,88.687,13268.55469,88.598,13268.55469,86.084
13268.9209,89.499,13268.9209,88.691,13268.9209,88.597,13268.9209,86.087
13269.28711,89.497,13269.28711,88.696,13269.28711,88.595,13269.28711,86.09
13269.65332,89.495,13269.65332,88.7,13269.65332,88.594,13269.65332,86.093
13270.01953,89.492,13270.01953,88.704,13270.01953,88.592,13270.01953,86.096
13270.38574,89.49,13270.38574,88.708,13270.38574,88.591,13270.38574,86.099
13270.75195,89.487,13270.75195,88.712,13270.75195,88.59,13270.75195,86.102
13271.11816,89.485,13271.11816,88.717,13271.11816,88.588,13271.11816,86.105
13271.48438,89.482,13271.48438,88.721,13271.48438,88.587,13271.48438,86.107
13271.85059,89.48,13271.85059,88.725,13271.85059,88.585,13271.85059,86.11
13272.2168,89.477,13272.2168,88.729,13272.2168,88.584,13272.2168,86.113
13272.58301,89.475,13272.58301,88.733,13272.58301,88.582,13272.58301,86.116
13272.94922,89.472,13272.94922,88.738,13272.94922,88.581,13272.94922,86.119
13273.31543,89.47,13273.31543,88.742,13273.31543,88.58,13273.31543,86.122
13273.68164,89.467,13273.68164,88.746,13273.68164,88.578,13273.68164,86.124
13274.04785,89.465,13274.04785,88.75,13274.04785,88.577,13274.04785,86.127
13274.41406,89.462,13274.41406,88.754,13274.41406,88.575,13274.41406,86.13
13274.78027,89.46,13274.78027,88.758,13274.78027,88.574,13274.78027,86.133
13275.14648,89.457,13275.14648,88.762,13275.14648,88.572,13275.14648,86.136
13275.5127,89.455,13275.5127,88.766,13275.5127,88.571,13275.5127,86.138
13275.87891,89.452,13275.87891,88.771,13275.87891,88.569,13275.87891,86.141
13276.24512,89.45,13276.24512,88.775,13276.24512,88.568,13276.24512,86.144
13276.61133,89.447,13276.61133,88.779,13276.61133,88.566,13276.61133,86.147
13276.97754,89.444,13276.97754,88.783,13276.97754,88.564,13276.97754,86.149
13277.34375,89.442,13277.34375,88.787,13277.34375,88.563,13277.34375,86.152
13277.70996,89.439,13277.70996,88.791,13277.70996,88.561,13277.70996,86.155
13278.07617,89.437,13278.07617,88.795,13278.07617,88.56,13278.07617,86.158
13278.44238,89.434,13278.44238,88.799,13278.44238,88.558,13278.44238,86.16
13278.80859,89.432,13278.80859,88.803,13278.80859,88.557,13278.80859,86.163
13279.17481,89.429,13279.17481,88.807,13279.17481,88.555,13279.17481,86.166
13279.54102,89.426,13279.54102,88.811,13279.54102,88.554,13279.54102,86.169
13279.90723,89.424,13279.90723,88.815,13279.90723,88.552,13279.90723,86.171
13280.27344,89.421,13280.27344,88.819,13280.27344,88.55,13280.27344,86.174
13280.63965,89.419,13280.63965,88.823,13280.63965,88.549,13280.63965,86.177
13281.00586,89.416,13281.00586,88.827,13281.00586,88.547,13281.00586,86.179
13281.37207,89.413,13281.37207,88.831,13281.37207,88.545,13281.37207,86.182
13281.73828,89.411,13281.73828,88.835,13281.73828,88.544,13281.73828,86.185
13282.10449,89.408,13282.10449,88.839,13282.10449,88.542,13282.10449,86.187
13282.4707,89.406,13282.4707,88.843,13282.4707,88.541,13282.4707,86.19
13282.83691,89.403,13282.83691,88.847,13282.83691,88.539,13282.83691,86.193
13283.20313,89.4,13283.20313,88.851,13283.20313,88.537,13283.20313,86.195
13283.56934,89.398,13283.56934,88.855,13283.56934,88.536,13283.56934,86.198
13283.93555,89.395,13283.93555,88.859,13283.93555,88.534,13283.93555,86.201
13284.30176,89.392,13284.30176,88.863,13284.30176,88.532,13284.30176,86.203
13284.66797,89.39,13284.66797,88.867,13284.66797,88.531,13284.66797,86.206
13285.03418,89.387,13285.03418,88.871,13285.03418,88.529,13285.03418,86.208
13285.40039,89.384,13285.40039,88.874,13285.40039,88.527,13285.40039,86.211
13285.7666,89.382,13285.7666,88.878,13285.7666,88.525,13285.7666,86.214
13286.13281,89.379,13286.13281,88.882,13286.13281,88.524,13286.13281,86.216
13286.49902,89.376,13286.49902,88.886,13286.49902,88.522,13286.49902,86.219
13286.86523,89.374,13286.86523,88.89,13286.86523,88.52,13286.86523,86.221
13287.23145,89.371,13287.23145,88.894,13287.23145,88.519,13287.23145,86.224
13287.59766,89.368,13287.59766,88.898,13287.59766,88.517,13287.59766,86.227
13287.96387,89.366,13287.96387,88.901,13287.96387,88.515,13287.96387,86.229
13288.33008,89.363,13288.33008,88.905,13288.33008,88.513,13288.33008,86.232
13288.69629,89.36,13288.69629,88.909,13288.69629,88.512,13288.69629,86.234
13289.0625,89.357,13289.0625,88.913,13289.0625,88.51,13289.0625,86.237
13289.42871,89.355,13289.42871,88.917,13289.42871,88.508,13289.42871,86.239
13289.79492,89.352,13289.79492,88.921,13289.79492,88.506,13289.79492,86.242
13290.16113,89.349,13290.16113,88.924,13290.16113,88.504,13290.16113,86.244
13290.52734,89.347,13290.52734,88.928,13290.52734,88.503,13290.52734,86.247
13290.89356,89.344,13290.89356,88.932,13290.89356,88.501,13290.89356,86.249
13291.25977,89.341,13291.25977,88.936,13291.25977,88.499,13291.25977,86.252
13291.62598,89.338,13291.62598,88.939,13291.62598,88.497,13291.62598,86.254
13291.99219,89.336,13291.99219,88.943,13291.99219,88.495,13291.99219,86.257
13292.3584,89.333,13292.3584,88.947,13292.3584,88.493,13292.3584,86.259
13292.72461,89.33,13292.72461,88.951,13292.72461,88.492,13292.72461,86.262
13293.09082,89.327,13293.09082,88.954,13293.09082,88.49,13293.09082,86.264
