d3_l10,,d3_l15,,d3_l20,,,,,
Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),Freq(Hz),SPL(dB),,,,
11429.80957,72.006,11429.80957,80.323,11429.80957,73.444,,,,
11430.17578,72.007,11430.17578,80.32,11430.17578,73.443,,,,
11430.54199,72.007,11430.54199,80.317,11430.54199,73.443,,,,
11430.9082,72.008,11430.9082,80.314,11430.9082,73.442,,,,
11431.27441,72.009,11431.27441,80.311,11431.27441,73.441,,,,
11431.64063,72.009,11431.64063,80.308,11431.64063,73.441,,,,
11432.00684,72.01,11432.00684,80.305,11432.00684,73.44,,,,
11432.37305,72.011,11432.37305,80.302,11432.37305,73.44,,,,
11432.73926,72.011,11432.73926,80.299,11432.73926,73.439,,,,
11433.10547,72.012,11433.10547,80.295,11433.10547,73.438,,,,
11433.47168,72.013,11433.47168,80.292,11433.47168,73.438,,,,
11433.83789,72.013,11433.83789,80.289,11433.83789,73.437,,,,
11434.2041,72.014,11434.2041,80.286,11434.2041,73.436,,,,
11434.57031,72.015,11434.57031,80.283,11434.57031,73.436,,,,
11434.93652,72.016,11434.93652,80.28,11434.93652,73.435,,,,
11435.30273,72.016,11435.30273,80.277,11435.30273,73.434,,,,
11435.66895,72.017,11435.66895,80.274,11435.66895,73.434,,,,
11436.03516,72.018,11436.03516,80.27,11436.03516,73.433,,,,
11436.40137,72.018,11436.40137,80.267,11436.40137,73.432,,,,
11436.76758,72.019,11436.76758,80.264,11436.76758,73.432,,,,
11437.13379,72.02,11437.13379,80.261,11437.13379,73.431,,,,
11437.5,72.02,11437.5,80.258,11437.5,73.43,,,,
11437.86621,72.021,11437.86621,80.255,11437.86621,73.43,,,,
11438.23242,72.022,11438.23242,80.252,11438.23242,73.429,,,,
11438.59863,72.023,11438.59863,80.249,11438.59863,73.429,,,,
11438.96484,72.023,11438.96484,80.246,11438.96484,73.428,,,,
11439.33106,72.024,11439.33106,80.242,11439.33106,73.427,,,,
11439.69727,72.025,11439.69727,80.239,11439.69727,73.427,,,,
11440.06348,72.025,11440.06348,80.236,11440.06348,73.426,,,,
11440.42969,72.026,11440.42969,80.233,11440.42969,73.425,,,,
11440.7959,72.027,11440.7959,80.23,11440.7959,73.425,,,,
11441.16211,72.028,11441.16211,80.227,11441.16211,73.424,,,,
11441.52832,72.028,11441.52832,80.224,11441.52832,73.423,,,,
11441.89453,72.029,11441.89453,80.221,11441.89453,73.423,,,,
11442.26074,72.03,11442.26074,80.218,11442.26074,73.422,,,,
11442.62695,72.031,11442.62695,80.215,11442.62695,73.422,,,,
11442.99316,72.031,11442.99316,80.211,11442.99316,73.421,,,,
11443.35938,72.032,11443.35938,80.208,11443.35938,73.42,,,,
11443.72559,72.033,11443.72559,80.205,11443.72559,73.42,,,,
11444.0918,72.034,11444.0918,80.202,11444.0918,73.419,,,,
11444.45801,72.034,11444.45801,80.199,11444.45801,73.418,,,,
11444.82422,72.035,11444.82422,80.196,11444.82422,73.418,,,,
11445.19043,72.036,11445.19043,80.193,11445.19043,73.417,,,,
11445.55664,72.036,11445.55664,80.19,11445.55664,73.417,,,,
11445.92285,72.037,11445.92285,80.187,11445.92285,73.416,,,,
11446.28906,72.038,11446.28906,80.184,11446.28906,73.415,,,,
11446.65527,72.039,11446.65527,80.181,11446.65527,73.415,,,,
11447.02148,72.039,11447.02148,80.177,11447.02148,73.414,,,,
11447.3877,72.04,11447.3877,80.174,11447.3877,73.413,,,,
11447.75391,72.041,11447.75391,80.171,11447.75391,73.413,,,,
11448.12012,72.042,11448.12012,80.168,11448.12012,73.412,,,,
11448.48633,72.042,11448.48633,80.165,11448.48633,73.412,,,,
11448.85254,72.043,11448.85254,80.162,11448.85254,73.411,,,,
11449.21875,72.044,11449.21875,80.159,11449.21875,73.41,,,,
11449.58496,72.045,11449.58496,80.156,11449.58496,73.41,,,,
11449.95117,72.045,11449.95117,80.153,11449.95117,73.409,,,,
11450.31738,72.046,11450.31738,80.15,11450.31738,73.408,,,,
11450.68359,72.047,11450.68359,80.147,11450.68359,73.408,,,,
11451.04981,72.048,11451.04981,80.144,11451.04981,73.407,,,,
11451.41602,72.049,11451.41602,80.14,11451.41602,73.407,,,,
11451.78223,72.049,11451.78223,80.137,11451.78223,73.406,,,,
11452.14844,72.05,11452.14844,80.134,11452.14844,73.405,,,,
11452.51465,72.051,11452.51465,80.131,11452.51465,73.405,,,,
11452.88086,72.052,11452.88086,80.128,11452.88086,73.404,,,,
11453.24707,72.052,11453.24707,80.125,11453.24707,73.404,,,,
11453.61328,72.053,11453.61328,80.122,11453.61328,73.403,,,,
11453.97949,72.054,11453.97949,80.119,11453.97949,73.402,,,,
11454.3457,72.055,11454.3457,80.116,11454.3457,73.402,,,,
11454.71191,72.055,11454.71191,80.113,11454.71191,73.401,,,,
11455.07813,72.056,11455.07813,80.11,11455.07813,73.4,,,,
11455.44434,72.057,11455.44434,80.107,11455.44434,73.4,,,,
11455.81055,72.058,11455.81055,80.104,11455.81055,73.399,,,,
11456.17676,72.059,11456.17676,80.101,11456.17676,73.399,,,,
11456.54297,72.059,11456.54297,80.097,11456.54297,73.398,,,,
11456.90918,72.06,11456.90918,80.094,11456.90918,73.397,,,,
11457.27539,72.061,11457.27539,80.091,11457.27539,73.397,,,,
11457.6416,72.062,11457.6416,80.088,11457.6416,73.396,,,,
11458.00781,72.063,11458.00781,80.085,11458.00781,73.396,,,,
11458.37402,72.063,11458.37402,80.082,11458.37402,73.395,,,,
11458.74023,72.064,11458.74023,80.079,11458.74023,73.394,,,,
11459.10645,72.065,11459.10645,80.076,11459.10645,73.394,,,,
11459.47266,72.066,11459.47266,80.073,11459.47266,73.393,,,,
11459.83887,72.067,11459.83887,80.07,11459.83887,73.393,,,,
11460.20508,72.067,11460.20508,80.067,11460.20508,73.392,,,,
11460.57129,72.068,11460.57129,80.064,11460.57129,73.391,,,,
11460.9375,72.069,11460.9375,80.061,11460.9375,73.391,,,,
11461.30371,72.07,11461.30371,80.058,11461.30371,73.39,,,,
11461.66992,72.071,11461.66992,80.055,11461.66992,73.39,,,,
11462.03613,72.071,11462.03613,80.052,11462.03613,73.389,,,,
11462.40234,72.072,11462.40234,80.048,11462.40234,73.388,,,,
11462.76856,72.073,11462.76856,80.045,11462.76856,73.388,,,,
11463.13477,72.074,11463.13477,80.042,11463.13477,73.387,,,,
11463.50098,72.075,11463.50098,80.039,11463.50098,73.387,,,,
11463.86719,72.075,11463.86719,80.036,11463.86719,73.386,,,,
11464.2334,72.076,11464.2334,80.033,11464.2334,73.385,,,,
11464.59961,72.077,11464.59961,80.03,11464.59961,73.385,,,,
11464.96582,72.078,11464.96582,80.027,11464.96582,73.384,,,,
11465.33203,72.079,11465.33203,80.024,11465.33203,73.384,,,,
11465.69824,72.08,11465.69824,80.021,11465.69824,73.383,,,,
11466.06445,72.08,11466.06445,80.018,11466.06445,73.382,,,,
11466.43066,72.081,11466.43066,80.015,11466.43066,73.382,,,,
11466.79688,72.082,11466.79688,80.012,11466.79688,73.381,,,,
11467.16309,72.083,11467.16309,80.009,11467.16309,73.381,,,,
11467.5293,72.084,11467.5293,80.006,11467.5293,73.38,,,,
11467.89551,72.084,11467.89551,80.003,11467.89551,73.379,,,,
11468.26172,72.085,11468.26172,80,11468.26172,73.379,,,,
11468.62793,72.086,11468.62793,79.997,11468.62793,73.378,,,,
11468.99414,72.087,11468.99414,79.994,11468.99414,73.378,,,,
11469.36035,72.088,11469.36035,79.991,11469.36035,73.377,,,,
11469.72656,72.089,11469.72656,79.988,11469.72656,73.377,,,,
11470.09277,72.09,11470.09277,79.985,11470.09277,73.376,,,,
11470.45898,72.09,11470.45898,79.982,11470.45898,73.375,,,,
11470.8252,72.091,11470.8252,79.978,11470.8252,73.375,,,,
11471.19141,72.092,11471.19141,79.975,11471.19141,73.374,,,,
11471.55762,72.093,11471.55762,79.972,11471.55762,73.374,,,,
11471.92383,72.094,11471.92383,79.969,11471.92383,73.373,,,,
11472.29004,72.095,11472.29004,79.966,11472.29004,73.372,,,,
11472.65625,72.095,11472.65625,79.963,11472.65625,73.372,,,,
11473.02246,72.096,11473.02246,79.96,11473.02246,73.371,,,,
11473.38867,72.097,11473.38867,79.957,11473.38867,73.371,,,,
11473.75488,72.098,11473.75488,79.954,11473.75488,73.37,,,,
11474.12109,72.099,11474.12109,79.951,11474.12109,73.37,,,,
11474.48731,72.1,11474.48731,79.948,11474.48731,73.369,,,,
11474.85352,72.101,11474.85352,79.945,11474.85352,73.368,,,,
11475.21973,72.101,11475.21973,79.942,11475.21973,73.368,,,,
11475.58594,72.102,11475.58594,79.939,11475.58594,73.367,,,,
11475.95215,72.103,11475.95215,79.936,11475.95215,73.367,,,,
11476.31836,72.104,11476.31836,79.933,11476.31836,73.366,,,,
11476.68457,72.105,11476.68457,79.93,11476.68457,73.366,,,,
11477.05078,72.106,11477.05078,79.927,11477.05078,73.365,,,,
11477.41699,72.107,11477.41699,79.924,11477.41699,73.364,,,,
11477.7832,72.107,11477.7832,79.921,11477.7832,73.364,,,,
11478.14941,72.108,11478.14941,79.918,11478.14941,73.363,,,,
11478.51563,72.109,11478.51563,79.915,11478.51563,73.363,,,,
11478.88184,72.11,11478.88184,79.912,11478.88184,73.362,,,,
11479.24805,72.111,11479.24805,79.909,11479.24805,73.361,,,,
11479.61426,72.112,11479.61426,79.906,11479.61426,73.361,,,,
11479.98047,72.113,11479.98047,79.903,11479.98047,73.36,,,,
11480.34668,72.114,11480.34668,79.9,11480.34668,73.36,,,,
11480.71289,72.114,11480.71289,79.897,11480.71289,73.359,,,,
11481.0791,72.115,11481.0791,79.894,11481.0791,73.359,,,,
11481.44531,72.116,11481.44531,79.891,11481.44531,73.358,,,,
11481.81152,72.117,11481.81152,79.888,11481.81152,73.358,,,,
11482.17773,72.118,11482.17773,79.885,11482.17773,73.357,,,,
11482.54395,72.119,11482.54395,79.882,11482.54395,73.356,,,,
11482.91016,72.12,11482.91016,79.879,11482.91016,73.356,,,,
11483.27637,72.121,11483.27637,79.876,11483.27637,73.355,,,,
11483.64258,72.121,11483.64258,79.873,11483.64258,73.355,,,,
11484.00879,72.122,11484.00879,79.87,11484.00879,73.354,,,,
11484.375,72.123,11484.375,79.867,11484.375,73.354,,,,
11484.74121,72.124,11484.74121,79.864,11484.74121,73.353,,,,
11485.10742,72.125,11485.10742,79.861,11485.10742,73.352,,,,
11485.47363,72.126,11485.47363,79.858,11485.47363,73.352,,,,
11485.83984,72.127,11485.83984,79.855,11485.83984,73.351,,,,
11486.20606,72.128,11486.20606,79.852,11486.20606,73.351,,,,
11486.57227,72.129,11486.57227,79.849,11486.57227,73.35,,,,
11486.93848,72.13,11486.93848,79.846,11486.93848,73.35,,,,
11487.30469,72.13,11487.30469,79.843,11487.30469,73.349,,,,
11487.6709,72.131,11487.6709,79.84,11487.6709,73.349,,,,
11488.03711,72.132,11488.03711,79.837,11488.03711,73.348,,,,
11488.40332,72.133,11488.40332,79.834,11488.40332,73.347,,,,
11488.76953,72.134,11488.76953,79.831,11488.76953,73.347,,,,
11489.13574,72.135,11489.13574,79.828,11489.13574,73.346,,,,
11489.50195,72.136,11489.50195,79.825,11489.50195,73.346,,,,
11489.86816,72.137,11489.86816,79.822,11489.86816,73.345,,,,
11490.23438,72.138,11490.23438,79.819,11490.23438,73.345,,,,
11490.60059,72.139,11490.60059,79.816,11490.60059,73.344,,,,
11490.9668,72.14,11490.9668,79.813,11490.9668,73.344,,,,
11491.33301,72.14,11491.33301,79.81,11491.33301,73.343,,,,
11491.69922,72.141,11491.69922,79.807,11491.69922,73.342,,,,
11492.06543,72.142,11492.06543,79.804,11492.06543,73.342,,,,
11492.43164,72.143,11492.43164,79.801,11492.43164,73.341,,,,
11492.79785,72.144,11492.79785,79.798,11492.79785,73.341,,,,
11493.16406,72.145,11493.16406,79.795,11493.16406,73.34,,,,
11493.53027,72.146,11493.53027,79.792,11493.53027,73.34,,,,
11493.89648,72.147,11493.89648,79.789,11493.89648,73.339,,,,
11494.2627,72.148,11494.2627,79.786,11494.2627,73.339,,,,
11494.62891,72.149,11494.62891,79.783,11494.62891,73.338,,,,
11494.99512,72.15,11494.99512,79.78,11494.99512,73.337,,,,
11495.36133,72.151,11495.36133,79.777,11495.36133,73.337,,,,
11495.72754,72.152,11495.72754,79.774,11495.72754,73.336,,,,
11496.09375,72.153,11496.09375,79.771,11496.09375,73.336,,,,
11496.45996,72.153,11496.45996,79.768,11496.45996,73.335,,,,
11496.82617,72.154,11496.82617,79.765,11496.82617,73.335,,,,
11497.19238,72.155,11497.19238,79.762,11497.19238,73.334,,,,
11497.55859,72.156,11497.55859,79.759,11497.55859,73.334,,,,
11497.92481,72.157,11497.92481,79.756,11497.92481,73.333,,,,
11498.29102,72.158,11498.29102,79.753,11498.29102,73.333,,,,
11498.65723,72.159,11498.65723,79.75,11498.65723,73.332,,,,
11499.02344,72.16,11499.02344,79.747,11499.02344,73.332,,,,
11499.38965,72.161,11499.38965,79.744,11499.38965,73.331,,,,
11499.75586,72.162,11499.75586,79.741,11499.75586,73.33,,,,
11500.12207,72.163,11500.12207,79.738,11500.12207,73.33,,,,
11500.48828,72.164,11500.48828,79.735,11500.48828,73.329,,,,
11500.85449,72.165,11500.85449,79.732,11500.85449,73.329,,,,
11501.2207,72.166,11501.2207,79.729,11501.2207,73.328,,,,
11501.58691,72.167,11501.58691,79.726,11501.58691,73.328,,,,
11501.95313,72.168,11501.95313,79.723,11501.95313,73.327,,,,
11502.31934,72.169,11502.31934,79.72,11502.31934,73.327,,,,
11502.68555,72.17,11502.68555,79.718,11502.68555,73.326,,,,
11503.05176,72.171,11503.05176,79.715,11503.05176,73.326,,,,
11503.41797,72.171,11503.41797,79.712,11503.41797,73.325,,,,
11503.78418,72.172,11503.78418,79.709,11503.78418,73.325,,,,
11504.15039,72.173,11504.15039,79.706,11504.15039,73.324,,,,
11504.5166,72.174,11504.5166,79.703,11504.5166,73.323,,,,
11504.88281,72.175,11504.88281,79.7,11504.88281,73.323,,,,
11505.24902,72.176,11505.24902,79.697,11505.24902,73.322,,,,
11505.61523,72.177,11505.61523,79.694,11505.61523,73.322,,,,
11505.98145,72.178,11505.98145,79.691,11505.98145,73.321,,,,
11506.34766,72.179,11506.34766,79.688,11506.34766,73.321,,,,
11506.71387,72.18,11506.71387,79.685,11506.71387,73.32,,,,
11507.08008,72.181,11507.08008,79.682,11507.08008,73.32,,,,
11507.44629,72.182,11507.44629,79.679,11507.44629,73.319,,,,
11507.8125,72.183,11507.8125,79.676,11507.8125,73.319,,,,
11508.17871,72.184,11508.17871,79.673,11508.17871,73.318,,,,
11508.54492,72.185,11508.54492,79.67,11508.54492,73.318,,,,
11508.91113,72.186,11508.91113,79.667,11508.91113,73.317,,,,
11509.27734,72.187,11509.27734,79.664,11509.27734,73.317,,,,
11509.64356,72.188,11509.64356,79.661,11509.64356,73.316,,,,
11510.00977,72.189,11510.00977,79.658,11510.00977,73.316,,,,
11510.37598,72.19,11510.37598,79.655,11510.37598,73.315,,,,
11510.74219,72.191,11510.74219,79.653,11510.74219,73.314,,,,
11511.1084,72.192,11511.1084,79.65,11511.1084,73.314,,,,
11511.47461,72.193,11511.47461,79.647,11511.47461,73.313,,,,
11511.84082,72.194,11511.84082,79.644,11511.84082,73.313,,,,
11512.20703,72.195,11512.20703,79.641,11512.20703,73.312,,,,
11512.57324,72.196,11512.57324,79.638,11512.57324,73.312,,,,
11512.93945,72.197,11512.93945,79.635,11512.93945,73.311,,,,
11513.30566,72.198,11513.30566,79.632,11513.30566,73.311,,,,
11513.67188,72.199,11513.67188,79.629,11513.67188,73.31,,,,
11514.03809,72.2,11514.03809,79.626,11514.03809,73.31,,,,
11514.4043,72.201,11514.4043,79.623,11514.4043,73.309,,,,
11514.77051,72.202,11514.77051,79.62,11514.77051,73.309,,,,
11515.13672,72.203,11515.13672,79.617,11515.13672,73.308,,,,
11515.50293,72.204,11515.50293,79.614,11515.50293,73.308,,,,
11515.86914,72.205,11515.86914,79.611,11515.86914,73.307,,,,
11516.23535,72.206,11516.23535,79.608,11516.23535,73.307,,,,
11516.60156,72.207,11516.60156,79.605,11516.60156,73.306,,,,
11516.96777,72.208,11516.96777,79.603,11516.96777,73.306,,,,
11517.33398,72.209,11517.33398,79.6,11517.33398,73.305,,,,
11517.7002,72.21,11517.7002,79.597,11517.7002,73.305,,,,
11518.06641,72.211,11518.06641,79.594,11518.06641,73.304,,,,
11518.43262,72.212,11518.43262,79.591,11518.43262,73.304,,,,
11518.79883,72.213,11518.79883,79.588,11518.79883,73.303,,,,
11519.16504,72.214,11519.16504,79.585,11519.16504,73.303,,,,
11519.53125,72.215,11519.53125,79.582,11519.53125,73.302,,,,
11519.89746,72.216,11519.89746,79.579,11519.89746,73.302,,,,
11520.26367,72.217,11520.26367,79.576,11520.26367,73.301,,,,
11520.62988,72.218,11520.62988,79.573,11520.62988,73.3,,,,
11520.99609,72.219,11520.99609,79.57,11520.99609,73.3,,,,
11521.36231,72.22,11521.36231,79.567,11521.36231,73.299,,,,
11521.72852,72.221,11521.72852,79.565,11521.72852,73.299,,,,
11522.09473,72.222,11522.09473,79.562,11522.09473,73.298,,,,
11522.46094,72.223,11522.46094,79.559,11522.46094,73.298,,,,
11522.82715,72.224,11522.82715,79.556,11522.82715,73.297,,,,
11523.19336,72.225,11523.19336,79.553,11523.19336,73.297,,,,
11523.55957,72.226,11523.55957,79.55,11523.55957,73.296,,,,
11523.92578,72.227,11523.92578,79.547,11523.92578,73.296,,,,
11524.29199,72.228,11524.29199,79.544,11524.29199,73.295,,,,
11524.6582,72.229,11524.6582,79.541,11524.6582,73.295,,,,
11525.02441,72.23,11525.02441,79.538,11525.02441,73.294,,,,
11525.39063,72.231,11525.39063,79.535,11525.39063,73.294,,,,
11525.75684,72.232,11525.75684,79.532,11525.75684,73.293,,,,
11526.12305,72.233,11526.12305,79.53,11526.12305,73.293,,,,
11526.48926,72.235,11526.48926,79.527,11526.48926,73.292,,,,
11526.85547,72.236,11526.85547,79.524,11526.85547,73.292,,,,
11527.22168,72.237,11527.22168,79.521,11527.22168,73.291,,,,
11527.58789,72.238,11527.58789,79.518,11527.58789,73.291,,,,
11527.9541,72.239,11527.9541,79.515,11527.9541,73.29,,,,
11528.32031,72.24,11528.32031,79.512,11528.32031,73.29,,,,
11528.68652,72.241,11528.68652,79.509,11528.68652,73.289,,,,
11529.05273,72.242,11529.05273,79.506,11529.05273,73.289,,,,
11529.41895,72.243,11529.41895,79.503,11529.41895,73.288,,,,
11529.78516,72.244,11529.78516,79.5,11529.78516,73.288,,,,
11530.15137,72.245,11530.15137,79.498,11530.15137,73.287,,,,
11530.51758,72.246,11530.51758,79.495,11530.51758,73.287,,,,
11530.88379,72.247,11530.88379,79.492,11530.88379,73.286,,,,
11531.25,72.248,11531.25,79.489,11531.25,73.286,,,,
11531.61621,72.249,11531.61621,79.486,11531.61621,73.285,,,,
11531.98242,72.25,11531.98242,79.483,11531.98242,73.285,,,,
11532.34863,72.251,11532.34863,79.48,11532.34863,73.284,,,,
11532.71484,72.252,11532.71484,79.477,11532.71484,73.284,,,,
11533.08106,72.253,11533.08106,79.474,11533.08106,73.283,,,,
11533.44727,72.255,11533.44727,79.472,11533.44727,73.283,,,,
11533.81348,72.256,11533.81348,79.469,11533.81348,73.282,,,,
11534.17969,72.257,11534.17969,79.466,11534.17969,73.282,,,,
11534.5459,72.258,11534.5459,79.463,11534.5459,73.281,,,,
11534.91211,72.259,11534.91211,79.46,11534.91211,73.281,,,,
11535.27832,72.26,11535.27832,79.457,11535.27832,73.28,,,,
11535.64453,72.261,11535.64453,79.454,11535.64453,73.28,,,,
11536.01074,72.262,11536.01074,79.451,11536.01074,73.279,,,,
11536.37695,72.263,11536.37695,79.448,11536.37695,73.279,,,,
11536.74316,72.264,11536.74316,79.445,11536.74316,73.278,,,,
11537.10938,72.265,11537.10938,79.443,11537.10938,73.278,,,,
11537.47559,72.266,11537.47559,79.44,11537.47559,73.277,,,,
11537.8418,72.267,11537.8418,79.437,11537.8418,73.277,,,,
11538.20801,72.268,11538.20801,79.434,11538.20801,73.277,,,,
11538.57422,72.27,11538.57422,79.431,11538.57422,73.276,,,,
11538.94043,72.271,11538.94043,79.428,11538.94043,73.276,,,,
11539.30664,72.272,11539.30664,79.425,11539.30664,73.275,,,,
11539.67285,72.273,11539.67285,79.422,11539.67285,73.275,,,,
11540.03906,72.274,11540.03906,79.42,11540.03906,73.274,,,,
11540.40527,72.275,11540.40527,79.417,11540.40527,73.274,,,,
11540.77148,72.276,11540.77148,79.414,11540.77148,73.273,,,,
11541.1377,72.277,11541.1377,79.411,11541.1377,73.273,,,,
11541.50391,72.278,11541.50391,79.408,11541.50391,73.272,,,,
11541.87012,72.279,11541.87012,79.405,11541.87012,73.272,,,,
11542.23633,72.28,11542.23633,79.402,11542.23633,73.271,,,,
11542.60254,72.281,11542.60254,79.399,11542.60254,73.271,,,,
11542.96875,72.283,11542.96875,79.397,11542.96875,73.27,,,,
11543.33496,72.284,11543.33496,79.394,11543.33496,73.27,,,,
11543.70117,72.285,11543.70117,79.391,11543.70117,73.269,,,,
11544.06738,72.286,11544.06738,79.388,11544.06738,73.269,,,,
11544.43359,72.287,11544.43359,79.385,11544.43359,73.268,,,,
11544.79981,72.288,11544.79981,79.382,11544.79981,73.268,,,,
11545.16602,72.289,11545.16602,79.379,11545.16602,73.267,,,,
11545.53223,72.29,11545.53223,79.376,11545.53223,73.267,,,,
11545.89844,72.291,11545.89844,79.374,11545.89844,73.266,,,,
11546.26465,72.292,11546.26465,79.371,11546.26465,73.266,,,,
11546.63086,72.294,11546.63086,79.368,11546.63086,73.265,,,,
11546.99707,72.295,11546.99707,79.365,11546.99707,73.265,,,,
11547.36328,72.296,11547.36328,79.362,11547.36328,73.264,,,,
11547.72949,72.297,11547.72949,79.359,11547.72949,73.264,,,,
11548.0957,72.298,11548.0957,79.356,11548.0957,73.263,,,,
11548.46191,72.299,11548.46191,79.354,11548.46191,73.263,,,,
11548.82813,72.3,11548.82813,79.351,11548.82813,73.263,,,,
